run_id,dataset,hop,rep,seed,query_count,iteration,selection_method,removal_mode,selection_fraction,gamma,reroute_method,impact_weight,random_seed,selected_count,selected_fraction,batch_count,total_before,total_after,reduction,initial_routes_sec,evaluate_before_sec,tdg_prepare_sec,important_nodes_sec,select_sec,normalize_sec,batch_sec,reroute_sec,evaluate_after_sec,method_total_sec,cumulative_sec,mean_selected_impact_score,mean_all_query_impact_score,tdg_node_count,tdg_edge_timeline_count
Hop10Rep1-0_random10_normal_td_dijkstra_iter0,Hop10Rep1-0,10,1,0,1024,0,random,none,10,-1,normal_td_dijkstra,0,0,102,0.099609375,0,27030182,26312050,718132,0.113581,0.490042,0,0,0.00017,0,0,0.020215,0.47713,1.101138,1.101138,1269288.68627,1318447.57227,14795,14795
Hop10Rep1-0_random10_normal_td_dijkstra_iter1,Hop10Rep1-0,10,1,0,1024,1,random,none,10,-1,normal_td_dijkstra,0,1,102,0.099609375,0,26312050,25767676,544374,0,0.471427,0,0,0.000157,0,0,0.023418,0.463971,0.958973,2.060111,1298106.22549,1304837.27441,14948,14948
Hop10Rep1-0_random10_normal_td_dijkstra_iter2,Hop10Rep1-0,10,1,0,1024,2,random,none,10,-1,normal_td_dijkstra,0,2,102,0.099609375,0,25767676,25061973,705703,0,0.460799,0,0,0.00016,0,0,0.020024,0.462382,0.943365,3.003476,1239021.44118,1265301.32422,15020,15020
Hop10Rep1-0_random10_normal_td_dijkstra_iter3,Hop10Rep1-0,10,1,0,1024,3,random,none,10,-1,normal_td_dijkstra,0,3,102,0.099609375,0,25061973,24847208,214765,0,0.487943,0,0,0.000161,0,0,0.022637,0.456065,0.966806,3.970282,1206337.72549,1266371.33203,15106,15106
Hop10Rep1-0_random10_normal_td_dijkstra_iter4,Hop10Rep1-0,10,1,0,1024,4,random,none,10,-1,normal_td_dijkstra,0,4,102,0.099609375,0,24847208,24635278,211930,0,0.449175,0,0,0.000156,0,0,0.02138,0.439112,0.909823,4.880105,1321223.38235,1248072.33203,15218,15218
Hop10Rep1-0_random10_tdg_impact_w30_iter0,Hop10Rep1-0,10,1,0,1024,0,random,none,10,-1,tdg_impact_reroute,30,0,102,0.099609375,9,27030182,26250102,780080,0.113581,0.480189,0.131068,0,0.000156,0.002973,0.011573,0.057828,0.452102,1.24947,1.24947,1269288.68627,1318447.57227,14795,14795
Hop10Rep1-0_random10_tdg_impact_w30_iter1,Hop10Rep1-0,10,1,0,1024,1,random,none,10,-1,tdg_impact_reroute,30,1,102,0.099609375,8,26250102,25855082,395020,0,0.460776,0.134169,0,0.000157,0.003004,0.011097,0.059943,0.431152,1.100298,2.349768,1275015.70588,1267662.95312,15298,15298
Hop10Rep1-0_random10_tdg_impact_w30_iter2,Hop10Rep1-0,10,1,0,1024,2,random,none,10,-1,tdg_impact_reroute,30,2,102,0.099609375,8,25855082,25363677,491405,0,0.428894,0.131777,0,0.000163,0.003253,0.010155,0.065921,0.419306,1.059469,3.409237,1157527.82353,1171980.07617,15923,15923
Hop10Rep1-0_random10_tdg_impact_w30_iter3,Hop10Rep1-0,10,1,0,1024,3,random,none,10,-1,tdg_impact_reroute,30,3,102,0.099609375,8,25363677,25004516,359161,0,0.417163,0.134,0,0.000158,0.003239,0.009014,0.064092,0.407211,1.034877,4.444114,1065076.73529,1135811.26465,16109,16109
Hop10Rep1-0_random10_tdg_impact_w30_iter4,Hop10Rep1-0,10,1,0,1024,4,random,none,10,-1,tdg_impact_reroute,30,4,102,0.099609375,10,25004516,24851291,153225,0,0.404733,0.132735,0,0.000156,0.003334,0.013686,0.073136,0.410731,1.038511,5.482625,1172641.89216,1096883.69336,16315,16315
Hop10Rep1-0_random30_normal_td_dijkstra_iter0,Hop10Rep1-0,10,1,0,1024,0,random,none,30,-1,normal_td_dijkstra,0,0,307,0.2998046875,0,27030182,24925971,2104211,0.113581,0.484887,0,0,0.000158,0,0,0.056571,0.44635,1.101547,1.101547,1338184.81107,1318447.57227,14795,14795
Hop10Rep1-0_random30_normal_td_dijkstra_iter1,Hop10Rep1-0,10,1,0,1024,1,random,none,30,-1,normal_td_dijkstra,0,1,307,0.2998046875,0,24925971,24472674,453297,0,0.449884,0,0,0.000164,0,0,0.052912,0.434536,0.937496,2.039043,1257890.20847,1228587.65234,15236,15236
Hop10Rep1-0_random30_normal_td_dijkstra_iter2,Hop10Rep1-0,10,1,0,1024,2,random,none,30,-1,normal_td_dijkstra,0,2,307,0.2998046875,0,24472674,24315970,156704,0,0.429073,0,0,0.000162,0,0,0.051337,0.420976,0.901548,2.940591,1175445.31596,1179741.49219,15442,15442
Hop10Rep1-0_random30_normal_td_dijkstra_iter3,Hop10Rep1-0,10,1,0,1024,3,random,none,30,-1,normal_td_dijkstra,0,3,307,0.2998046875,0,24315970,24191780,124190,0,0.419682,0,0,0.000159,0,0,0.052227,0.430123,0.902191,3.842782,1141240.10423,1158103.88184,15999,15999
Hop10Rep1-0_random30_normal_td_dijkstra_iter4,Hop10Rep1-0,10,1,0,1024,4,random,none,30,-1,normal_td_dijkstra,0,4,307,0.2998046875,0,24191780,23780378,411402,0,0.427108,0,0,0.00016,0,0,0.052051,0.414154,0.893473,4.736255,1180730.62866,1182659.02539,16136,16136
Hop10Rep1-0_random30_tdg_impact_w30_iter0,Hop10Rep1-0,10,1,0,1024,0,random,none,30,-1,tdg_impact_reroute,30,0,307,0.2998046875,30,27030182,24919770,2110412,0.113581,0.510246,0.133091,0,0.00016,0.002985,0.05447,0.138731,0.422172,1.375436,1.375436,1338184.81107,1318447.57227,14795,14795
Hop10Rep1-0_random30_tdg_impact_w30_iter1,Hop10Rep1-0,10,1,0,1024,1,random,none,30,-1,tdg_impact_reroute,30,1,307,0.2998046875,30,24919770,24855107,64663,0,0.41851,0.133171,0,0.000159,0.003408,0.062302,0.146886,0.365892,1.130328,2.505764,1240593.01303,1187731.19141,16426,16426
Hop10Rep1-0_random30_tdg_impact_w30_iter2,Hop10Rep1-0,10,1,0,1024,2,random,none,30,-1,tdg_impact_reroute,30,2,307,0.2998046875,29,24855107,24711989,143118,0,0.370274,0.136595,0,0.000168,0.003901,0.036548,0.166273,0.353332,1.067091,3.572855,966924.76873,985205.363281,18185,18185
Hop10Rep1-0_random30_tdg_impact_w30_iter3,Hop10Rep1-0,10,1,0,1024,3,random,none,30,-1,tdg_impact_reroute,30,3,307,0.2998046875,30,24711989,24556495,155494,0,0.349306,0.129549,0,0.000161,0.003659,0.039106,0.172158,0.364836,1.058775,4.63163,907299.28013,938380.546875,17961,17961
Hop10Rep1-0_random30_tdg_impact_w30_iter4,Hop10Rep1-0,10,1,0,1024,4,random,none,30,-1,tdg_impact_reroute,30,4,307,0.2998046875,30,24556495,24784225,-227730,0,0.362005,0.130324,0,0.00016,0.003491,0.042677,0.18002,0.379485,1.098162,5.729792,1008100.79805,985094.355469,17220,17220
Hop10Rep1-0_most_delayed10_normal_td_dijkstra_iter0,Hop10Rep1-0,10,1,0,1024,0,most_delayed,none,10,-1,normal_td_dijkstra,0,0,102,0.099609375,0,27030182,26056629,973553,0.113581,0.475773,0,0,0.000169,0,0,0.024613,0.457843,1.071979,1.071979,1432306.02941,1318447.57227,14795,14795
Hop10Rep1-0_most_delayed10_normal_td_dijkstra_iter1,Hop10Rep1-0,10,1,0,1024,1,most_delayed,none,10,-1,normal_td_dijkstra,0,1,102,0.099609375,0,26056629,25146996,909633,0,0.448421,0,0,0.000171,0,0,0.021436,0.452731,0.922759,1.994738,1525268.01961,1269361.59961,15372,15372
Hop10Rep1-0_most_delayed10_normal_td_dijkstra_iter2,Hop10Rep1-0,10,1,0,1024,2,most_delayed,none,10,-1,normal_td_dijkstra,0,2,102,0.099609375,0,25146996,25111392,35604,0,0.454366,0,0,0.00018,0,0,0.021527,0.448546,0.924619,2.919357,1606056.59804,1299391.08691,15765,15765
Hop10Rep1-0_most_delayed10_normal_td_dijkstra_iter3,Hop10Rep1-0,10,1,0,1024,3,most_delayed,none,10,-1,normal_td_dijkstra,0,3,102,0.099609375,0,25111392,24989160,122232,0,0.483265,0,0,0.000175,0,0,0.025671,0.446978,0.956089,3.875446,1355848.12745,1232622.54102,15792,15792
Hop10Rep1-0_most_delayed10_normal_td_dijkstra_iter4,Hop10Rep1-0,10,1,0,1024,4,most_delayed,none,10,-1,normal_td_dijkstra,0,4,102,0.099609375,0,24989160,25133195,-144035,0,0.444403,0,0,0.000168,0,0,0.018266,0.433378,0.896215,4.771661,1511564.68627,1233629.98047,15938,15938
Hop10Rep1-0_most_delayed10_tdg_impact_w30_iter0,Hop10Rep1-0,10,1,0,1024,0,most_delayed,none,10,-1,tdg_impact_reroute,30,0,102,0.099609375,28,27030182,25913162,1117020,0.113581,0.511502,0.138585,0,0.000172,0.003033,0.030291,0.081845,0.451129,1.330138,1.330138,1432306.02941,1318447.57227,14795,14795
Hop10Rep1-0_most_delayed10_tdg_impact_w30_iter1,Hop10Rep1-0,10,1,0,1024,1,most_delayed,none,10,-1,tdg_impact_reroute,30,1,102,0.099609375,32,25913162,25032547,880615,0,0.446789,0.136798,0,0.000172,0.002984,0.041424,0.104537,0.439249,1.171953,2.502091,1515563.51961,1221978.06152,15943,15943
Hop10Rep1-0_most_delayed10_tdg_impact_w30_iter2,Hop10Rep1-0,10,1,0,1024,2,most_delayed,none,10,-1,tdg_impact_reroute,30,2,102,0.099609375,40,25032547,24974557,57990,0,0.467079,0.139047,0,0.000174,0.003329,0.063885,0.129822,0.431903,1.235239,3.73733,1464264.64706,1206934.80176,16748,16748
Hop10Rep1-0_most_delayed10_tdg_impact_w30_iter3,Hop10Rep1-0,10,1,0,1024,3,most_delayed,none,10,-1,tdg_impact_reroute,30,3,102,0.099609375,34,24974557,25060398,-85841,0,0.432742,0.13823,0,0.000169,0.003367,0.034419,0.113602,0.413048,1.135577,4.872907,1285785.71569,1177286.88965,16613,16613
Hop10Rep1-0_most_delayed10_tdg_impact_w30_iter4,Hop10Rep1-0,10,1,0,1024,4,most_delayed,none,10,-1,tdg_impact_reroute,30,4,102,0.099609375,19,25060398,25196759,-136361,0,0.40521,0.133944,0,0.000172,0.003191,0.015879,0.090228,0.420941,1.069565,5.942472,1083404.21569,1131777.50098,17055,17055
Hop10Rep1-0_most_delayed30_normal_td_dijkstra_iter0,Hop10Rep1-0,10,1,0,1024,0,most_delayed,none,30,-1,normal_td_dijkstra,0,0,307,0.2998046875,0,27030182,25675414,1354768,0.113581,0.485087,0,0,0.000179,0,0,0.052758,0.433069,1.084674,1.084674,1712774.66124,1318447.57227,14795,14795
Hop10Rep1-0_most_delayed30_normal_td_dijkstra_iter1,Hop10Rep1-0,10,1,0,1024,1,most_delayed,none,30,-1,normal_td_dijkstra,0,1,307,0.2998046875,0,25675414,25374413,301001,0,0.429483,0,0,0.000182,0,0,0.056841,0.439019,0.925525,2.010199,1270389.58306,1176494.69336,16190,16190
Hop10Rep1-0_most_delayed30_normal_td_dijkstra_iter2,Hop10Rep1-0,10,1,0,1024,2,most_delayed,none,30,-1,normal_td_dijkstra,0,2,307,0.2998046875,0,25374413,24312665,1061748,0,0.436076,0,0,0.000178,0,0,0.054866,0.437709,0.928829,2.939028,1505360.4886,1179578.40234,15771,15771
Hop10Rep1-0_most_delayed30_normal_td_dijkstra_iter3,Hop10Rep1-0,10,1,0,1024,3,most_delayed,none,30,-1,normal_td_dijkstra,0,3,307,0.2998046875,0,24312665,25003972,-691307,0,0.434861,0,0,0.000178,0,0,0.053507,0.417867,0.906413,3.845441,1461109.57003,1225451.25586,15905,15905
Hop10Rep1-0_most_delayed30_normal_td_dijkstra_iter4,Hop10Rep1-0,10,1,0,1024,4,most_delayed,none,30,-1,normal_td_dijkstra,0,4,307,0.2998046875,0,25003972,24421359,582613,0,0.425609,0,0,0.000179,0,0,0.052824,0.445926,0.924538,4.769979,1347273.43322,1152554.08691,15510,15510
Hop10Rep1-0_most_delayed30_tdg_impact_w30_iter0,Hop10Rep1-0,10,1,0,1024,0,most_delayed,none,30,-1,tdg_impact_reroute,30,0,307,0.2998046875,65,27030182,25150473,1879709,0.113581,0.482024,0.135946,0,0.00018,0.00325,0.183252,0.183488,0.420769,1.52249,1.52249,1712774.66124,1318447.57227,14795,14795
Hop10Rep1-0_most_delayed30_tdg_impact_w30_iter1,Hop10Rep1-0,10,1,0,1024,1,most_delayed,none,30,-1,tdg_impact_reroute,30,1,307,0.2998046875,44,25150473,25427233,-276760,0,0.417627,0.138562,0,0.000178,0.003259,0.109793,0.177486,0.42864,1.275545,2.798035,1282742.13681,1125321.65918,17100,17100
Hop10Rep1-0_most_delayed30_tdg_impact_w30_iter2,Hop10Rep1-0,10,1,0,1024,2,most_delayed,none,30,-1,tdg_impact_reroute,30,2,307,0.2998046875,53,25427233,24693324,733909,0,0.42215,0.137366,0,0.000183,0.003326,0.198284,0.169481,0.407745,1.338535,4.13657,1658984.27036,1164799.57422,16633,16633
Hop10Rep1-0_most_delayed30_tdg_impact_w30_iter3,Hop10Rep1-0,10,1,0,1024,3,most_delayed,none,30,-1,tdg_impact_reroute,30,3,307,0.2998046875,46,24693324,25892982,-1199658,0,0.402785,0.138348,0,0.000184,0.003431,0.114106,0.173936,0.455217,1.288007,5.424577,1276947.49837,1081297.49707,17390,17390
Hop10Rep1-0_most_delayed30_tdg_impact_w30_iter4,Hop10Rep1-0,10,1,0,1024,4,most_delayed,none,30,-1,tdg_impact_reroute,30,4,307,0.2998046875,58,25892982,24710831,1182151,0,0.431264,0.130003,0,0.00018,0.003266,0.219458,0.166184,0.387791,1.338146,6.762723,1724459.20195,1200286.63574,15945,15945
Hop10Rep1-0_tdg_anchor_important_gamma50_normal_td_dijkstra_iter0,Hop10Rep1-0,10,1,0,1024,0,tdg,anchor_important,-1,50,normal_td_dijkstra,0,0,452,0.44140625,0,27030182,24618084,2412098,0.113581,0.471439,0.130388,0.009237,0.242855,0,0,0.077097,0.433232,1.477829,1.477829,1378359.80973,1318447.57227,14795,14795
Hop10Rep1-0_tdg_anchor_important_gamma50_normal_td_dijkstra_iter1,Hop10Rep1-0,10,1,0,1024,1,tdg,anchor_important,-1,50,normal_td_dijkstra,0,1,457,0.4462890625,0,24618084,24385489,232595,0,0.429877,0.128,0.008963,0.233399,0,0,0.081724,0.426361,1.308324,2.786153,1277983.71772,1215321.0127,15339,15339
Hop10Rep1-0_tdg_anchor_important_gamma50_normal_td_dijkstra_iter2,Hop10Rep1-0,10,1,0,1024,2,tdg,anchor_important,-1,50,normal_td_dijkstra,0,2,441,0.4306640625,0,24385489,24113228,272261,0,0.444582,0.137994,0.0092,0.23859,0,0,0.084473,0.433664,1.348503,4.134656,1250749.29025,1175828.00098,16387,16387
Hop10Rep1-0_tdg_anchor_important_gamma50_normal_td_dijkstra_iter3,Hop10Rep1-0,10,1,0,1024,3,tdg,anchor_important,-1,50,normal_td_dijkstra,0,3,439,0.4287109375,0,24113228,23864037,249191,0,0.421321,0.132365,0.025091,0.259611,0,0,0.083161,0.424575,1.346124,5.48078,1274100.89977,1201370.78125,16106,16106
Hop10Rep1-0_tdg_anchor_important_gamma50_normal_td_dijkstra_iter4,Hop10Rep1-0,10,1,0,1024,4,tdg,anchor_important,-1,50,normal_td_dijkstra,0,4,430,0.419921875,0,23864037,23858375,5662,0,0.415354,0.132722,0.009565,0.231611,0,0,0.077718,0.416077,1.283047,6.763827,1242754.23023,1169687.51074,16050,16050
Hop10Rep1-0_tdg_anchor_important_gamma50_tdg_impact_w30_iter0,Hop10Rep1-0,10,1,0,1024,0,tdg,anchor_important,-1,50,tdg_impact_reroute,30,0,452,0.44140625,36,27030182,24845267,2184915,0.113581,0.483465,0.13498,0.009389,0.247306,0.00303,0.106365,0.194538,0.418866,1.71152,1.71152,1378359.80973,1318447.57227,14795,14795
Hop10Rep1-0_tdg_anchor_important_gamma50_tdg_impact_w30_iter1,Hop10Rep1-0,10,1,0,1024,1,tdg,anchor_important,-1,50,tdg_impact_reroute,30,1,468,0.45703125,51,24845267,25183028,-337761,0,0.419027,0.139933,0.010034,0.24594,0.00364,0.116224,0.226261,0.361485,1.522544,3.234064,1202756.49359,1154240.65625,17348,17348
Hop10Rep1-0_tdg_anchor_important_gamma50_tdg_impact_w30_iter2,Hop10Rep1-0,10,1,0,1024,2,tdg,anchor_important,-1,50,tdg_impact_reroute,30,2,449,0.4384765625,45,25183028,25036706,146322,0,0.372343,0.173413,0.010273,0.229538,0.003874,0.0949,0.248591,0.355048,1.48798,4.722044,990283.207127,940158.150391,19071,19071
Hop10Rep1-0_tdg_anchor_important_gamma50_tdg_impact_w30_iter3,Hop10Rep1-0,10,1,0,1024,3,tdg,anchor_important,-1,50,tdg_impact_reroute,30,3,445,0.4345703125,45,25036706,25596227,-559521,0,0.362709,0.135983,0.009736,0.218616,0.003836,0.080648,0.25413,0.403262,1.46892,6.190964,993357.177528,939443.40332,17879,17879
Hop10Rep1-0_tdg_anchor_important_gamma50_tdg_impact_w30_iter4,Hop10Rep1-0,10,1,0,1024,4,tdg,anchor_important,-1,50,tdg_impact_reroute,30,4,450,0.439453125,40,25596227,25631776,-35549,0,0.404114,0.135095,0.009394,0.22992,0.003106,0.093275,0.244847,0.389505,1.509256,7.70022,1156745.47111,1106798.54785,16655,16655
Hop10Rep1-1_random10_normal_td_dijkstra_iter0,Hop10Rep1-1,10,1,1,1024,0,random,none,10,-1,normal_td_dijkstra,0,0,102,0.099609375,0,16105706,15123162,982544,0.103704,0.262859,0,0,0.000156,0,0,0.02213,0.244757,0.633606,0.633606,630872.490196,673635.726562,9824,9824
Hop10Rep1-1_random10_normal_td_dijkstra_iter1,Hop10Rep1-1,10,1,1,1024,1,random,none,10,-1,normal_td_dijkstra,0,1,102,0.099609375,0,15123162,14170983,952179,0,0.242268,0,0,0.000157,0,0,0.020326,0.227361,0.490112,1.123718,585867.04902,608003.557617,9726,9726
Hop10Rep1-1_random10_normal_td_dijkstra_iter2,Hop10Rep1-1,10,1,1,1024,2,random,none,10,-1,normal_td_dijkstra,0,2,102,0.099609375,0,14170983,13632455,538528,0,0.225087,0,0,0.000165,0,0,0.021126,0.213913,0.460291,1.584009,605232.058824,562365.818359,9664,9664
Hop10Rep1-1_random10_normal_td_dijkstra_iter3,Hop10Rep1-1,10,1,1,1024,3,random,none,10,-1,normal_td_dijkstra,0,3,102,0.099609375,0,13632455,13059974,572481,0,0.215227,0,0,0.000158,0,0,0.020575,0.204692,0.440652,2.024661,487542.490196,479432.819336,9533,9533
Hop10Rep1-1_random10_normal_td_dijkstra_iter4,Hop10Rep1-1,10,1,1,1024,4,random,none,10,-1,normal_td_dijkstra,0,4,102,0.099609375,0,13059974,12576719,483255,0,0.203635,0,0,0.000158,0,0,0.020325,0.2007,0.424818,2.449479,410049.852941,391499.949219,9356,9356
Hop10Rep1-1_random10_tdg_impact_w30_iter0,Hop10Rep1-1,10,1,1,1024,0,random,none,10,-1,tdg_impact_reroute,30,0,102,0.099609375,10,16105706,14954349,1151357,0.103704,0.262778,0.082052,0,0.000162,0.002119,0.007566,0.079052,0.237737,0.77517,0.77517,630872.490196,673635.726562,9824,9824
Hop10Rep1-1_random10_tdg_impact_w30_iter1,Hop10Rep1-1,10,1,1,1024,1,random,none,10,-1,tdg_impact_reroute,30,1,102,0.099609375,10,14954349,14105931,848418,0,0.233385,0.079246,0,0.000157,0.002138,0.006857,0.044827,0.217551,0.584161,1.359331,565957.558824,588557.057617,9758,9758
Hop10Rep1-1_random10_tdg_impact_w30_iter2,Hop10Rep1-1,10,1,1,1024,2,random,none,10,-1,tdg_impact_reroute,30,2,102,0.099609375,9,14105931,13258607,847324,0,0.21511,0.076719,0,0.00016,0.002032,0.007533,0.043144,0.204123,0.548821,1.908152,570560.911765,533345.974609,9729,9729
Hop10Rep1-1_random10_tdg_impact_w30_iter3,Hop10Rep1-1,10,1,1,1024,3,random,none,10,-1,tdg_impact_reroute,30,3,102,0.099609375,9,13258607,12733964,524643,0,0.196115,0.072688,0,0.000157,0.002127,0.006266,0.045336,0.193458,0.516147,2.424299,401659.607843,382986.926758,9650,9650
Hop10Rep1-1_random10_tdg_impact_w30_iter4,Hop10Rep1-1,10,1,1,1024,4,random,none,10,-1,tdg_impact_reroute,30,4,102,0.099609375,9,12733964,12359080,374884,0,0.193214,0.072407,0,0.000156,0.002043,0.006052,0.045541,0.180378,0.499791,2.92409,377146.568627,356964.582031,9525,9525
Hop10Rep1-1_random30_normal_td_dijkstra_iter0,Hop10Rep1-1,10,1,1,1024,0,random,none,30,-1,normal_td_dijkstra,0,0,307,0.2998046875,0,16105706,13525221,2580485,0.103704,0.258634,0,0,0.000161,0,0,0.048652,0.213549,0.6247,0.6247,650404.172638,673635.726562,9824,9824
Hop10Rep1-1_random30_normal_td_dijkstra_iter1,Hop10Rep1-1,10,1,1,1024,1,random,none,30,-1,normal_td_dijkstra,0,1,307,0.2998046875,0,13525221,12241882,1283339,0,0.214493,0,0,0.000161,0,0,0.056101,0.191373,0.462128,1.086828,426943.511401,425687.391602,9521,9521
Hop10Rep1-1_random30_normal_td_dijkstra_iter2,Hop10Rep1-1,10,1,1,1024,2,random,none,30,-1,normal_td_dijkstra,0,2,307,0.2998046875,0,12241882,11655142,586740,0,0.187365,0,0,0.000162,0,0,0.052189,0.1816,0.421316,1.508144,336646.234528,326694.813477,9344,9344
Hop10Rep1-1_random30_normal_td_dijkstra_iter3,Hop10Rep1-1,10,1,1,1024,3,random,none,30,-1,normal_td_dijkstra,0,3,307,0.2998046875,0,11655142,11427647,227495,0,0.1747,0,0,0.000159,0,0,0.052797,0.175038,0.402694,1.910838,267890.130293,270514.296875,9183,9183
Hop10Rep1-1_random30_normal_td_dijkstra_iter4,Hop10Rep1-1,10,1,1,1024,4,random,none,30,-1,normal_td_dijkstra,0,4,307,0.2998046875,0,11427647,11355749,71898,0,0.170566,0,0,0.000157,0,0,0.052861,0.171327,0.394911,2.305749,258494.625407,263417.723633,9064,9064
Hop10Rep1-1_random30_tdg_impact_w30_iter0,Hop10Rep1-1,10,1,1,1024,0,random,none,30,-1,tdg_impact_reroute,30,0,307,0.2998046875,27,16105706,13284976,2820730,0.103704,0.254785,0.083239,0,0.000161,0.002152,0.02842,0.091347,0.200665,0.764473,0.764473,650404.172638,673635.726562,9824,9824
Hop10Rep1-1_random30_tdg_impact_w30_iter1,Hop10Rep1-1,10,1,1,1024,1,random,none,30,-1,tdg_impact_reroute,30,1,307,0.2998046875,20,13284976,12345714,939262,0,0.197158,0.073554,0,0.000159,0.001958,0.018848,0.100898,0.182474,0.575049,1.339522,366854.599349,375608.049805,9628,9628
Hop10Rep1-1_random30_tdg_impact_w30_iter2,Hop10Rep1-1,10,1,1,1024,2,random,none,30,-1,tdg_impact_reroute,30,2,307,0.2998046875,17,12345714,11962786,382928,0,0.178397,0.069494,0,0.000163,0.001983,0.012729,0.113955,0.176145,0.552866,1.892388,325727.104235,319474.364258,9481,9481
Hop10Rep1-1_random30_tdg_impact_w30_iter3,Hop10Rep1-1,10,1,1,1024,3,random,none,30,-1,tdg_impact_reroute,30,3,307,0.2998046875,25,11962786,11692220,270566,0,0.174207,0.069498,0,0.00016,0.00189,0.012063,0.111825,0.173153,0.542796,2.435184,317579.846906,310587.588867,9305,9305
Hop10Rep1-1_random30_tdg_impact_w30_iter4,Hop10Rep1-1,10,1,1,1024,4,random,none,30,-1,tdg_impact_reroute,30,4,307,0.2998046875,16,11692220,11697961,-5741,0,0.169485,0.066277,0,0.00016,0.001944,0.01093,0.108069,0.164954,0.521819,2.957003,289987.237785,294630.918945,9107,9107
Hop10Rep1-1_most_delayed10_normal_td_dijkstra_iter0,Hop10Rep1-1,10,1,1,1024,0,most_delayed,none,10,-1,normal_td_dijkstra,0,0,102,0.099609375,0,16105706,14169635,1936071,0.103704,0.258039,0,0,0.000172,0,0,0.023798,0.224826,0.610539,0.610539,1122720.02941,673635.726562,9824,9824
Hop10Rep1-1_most_delayed10_normal_td_dijkstra_iter1,Hop10Rep1-1,10,1,1,1024,1,most_delayed,none,10,-1,normal_td_dijkstra,0,1,102,0.099609375,0,14169635,13200904,968731,0,0.227305,0,0,0.000175,0,0,0.022151,0.201948,0.451579,1.062118,1039111.87255,578646.185547,9511,9511
Hop10Rep1-1_most_delayed10_normal_td_dijkstra_iter2,Hop10Rep1-1,10,1,1,1024,2,most_delayed,none,10,-1,normal_td_dijkstra,0,2,102,0.099609375,0,13200904,12588824,612080,0,0.205128,0,0,0.000176,0,0,0.020741,0.197138,0.423183,1.485301,473233.009804,412953.655273,9307,9307
Hop10Rep1-1_most_delayed10_normal_td_dijkstra_iter3,Hop10Rep1-1,10,1,1,1024,3,most_delayed,none,10,-1,normal_td_dijkstra,0,3,102,0.099609375,0,12588824,12399433,189391,0,0.190421,0,0,0.000173,0,0,0.019089,0.228436,0.438119,1.92342,422267.009804,377169.705078,9006,9006
Hop10Rep1-1_most_delayed10_normal_td_dijkstra_iter4,Hop10Rep1-1,10,1,1,1024,4,most_delayed,none,10,-1,normal_td_dijkstra,0,4,102,0.099609375,0,12399433,12134243,265190,0,0.194014,0,0,0.000173,0,0,0.022011,0.190433,0.406631,2.330051,442982.156863,379585.55957,8855,8855
Hop10Rep1-1_most_delayed10_tdg_impact_w30_iter0,Hop10Rep1-1,10,1,1,1024,0,most_delayed,none,10,-1,tdg_impact_reroute,30,0,102,0.099609375,31,16105706,14190030,1915676,0.103704,0.262698,0.083162,0,0.000171,0.002118,0.029679,0.060724,0.225413,0.767669,0.767669,1122720.02941,673635.726562,9824,9824
Hop10Rep1-1_most_delayed10_tdg_impact_w30_iter1,Hop10Rep1-1,10,1,1,1024,1,most_delayed,none,10,-1,tdg_impact_reroute,30,1,102,0.099609375,44,14190030,13125068,1064962,0,0.219921,0.074973,0,0.000174,0.002087,0.045006,0.081204,0.199157,0.622522,1.390191,971411.45098,561896.142578,9566,9566
Hop10Rep1-1_most_delayed10_tdg_impact_w30_iter2,Hop10Rep1-1,10,1,1,1024,2,most_delayed,none,10,-1,tdg_impact_reroute,30,2,102,0.099609375,22,13125068,12649652,475416,0,0.195675,0.07229,0,0.000178,0.001912,0.014485,0.056557,0.194573,0.53567,1.925861,457555.764706,394338.725586,9389,9389
Hop10Rep1-1_most_delayed10_tdg_impact_w30_iter3,Hop10Rep1-1,10,1,1,1024,3,most_delayed,none,10,-1,tdg_impact_reroute,30,3,102,0.099609375,16,12649652,12399830,249822,0,0.192484,0.073085,0,0.000173,0.002021,0.008281,0.049105,0.186094,0.511243,2.437104,396939.196078,375120.894531,9164,9164
Hop10Rep1-1_most_delayed10_tdg_impact_w30_iter4,Hop10Rep1-1,10,1,1,1024,4,most_delayed,none,10,-1,tdg_impact_reroute,30,4,102,0.099609375,32,12399830,12153183,246647,0,0.184342,0.068646,0,0.000172,0.001896,0.010247,0.071675,0.178853,0.515831,2.952935,423869.127451,361839.59668,9048,9048
Hop10Rep1-1_most_delayed30_normal_td_dijkstra_iter0,Hop10Rep1-1,10,1,1,1024,0,most_delayed,none,30,-1,normal_td_dijkstra,0,0,307,0.2998046875,0,16105706,12754591,3351115,0.103704,0.255788,0,0,0.00018,0,0,0.060599,0.194147,0.614418,0.614418,1096119.85993,673635.726562,9824,9824
Hop10Rep1-1_most_delayed30_normal_td_dijkstra_iter1,Hop10Rep1-1,10,1,1,1024,1,most_delayed,none,30,-1,normal_td_dijkstra,0,1,307,0.2998046875,0,12754591,12281905,472686,0,0.190971,0,0,0.000187,0,0,0.054669,0.193499,0.439326,1.053744,441410.954397,370665.3125,9114,9114
