run_id,dataset,hop,rep,seed,query_count,iteration,selection_method,removal_mode,selection_fraction,gamma,reroute_method,impact_weight,random_seed,selected_count,selected_fraction,batch_count,total_before,total_after,reduction,initial_routes_sec,evaluate_before_sec,tdg_prepare_sec,important_nodes_sec,select_sec,normalize_sec,batch_sec,reroute_sec,evaluate_after_sec,method_total_sec,cumulative_sec,mean_selected_impact_score,mean_all_query_impact_score,tdg_node_count,tdg_edge_timeline_count
Hop10Rep1-14_tdg_excess_gamma50_normal_td_dijkstra_iter0,Hop10Rep1-14,10,1,14,1024,0,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,0,236,0.23046875,0,19923136,15229118,4694018,0.107172,0.336004,0.093182,0,1.706251,0,0,0.041415,0.229927,2.513951,2.513951,1693495.36017,938647.929688,10606,10606
Hop10Rep1-14_tdg_excess_gamma50_normal_td_dijkstra_iter1,Hop10Rep1-14,10,1,14,1024,1,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,1,204,0.19921875,0,15229118,14015893,1213225,0,0.234802,0.082792,0,1.06237,0,0,0.06924,0.20778,1.656984,4.170935,858192.77451,601601.404297,10304,10304
Hop10Rep1-14_tdg_excess_gamma50_normal_td_dijkstra_iter2,Hop10Rep1-14,10,1,14,1024,2,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,2,193,0.1884765625,0,14015893,13383518,632375,0,0.202156,0.07607,0,0.857618,0,0,0.040322,0.194827,1.370993,5.541928,494795.777202,372878.192383,10234,10234
Hop10Rep1-14_tdg_excess_gamma50_normal_td_dijkstra_iter3,Hop10Rep1-14,10,1,14,1024,3,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,3,199,0.1943359375,0,13383518,13067780,315738,0,0.19164,0.075047,0,0.830732,0,0,0.03593,0.195698,1.329047,6.870975,365575.683417,288853.833008,10206,10206
Hop10Rep1-14_tdg_excess_gamma50_normal_td_dijkstra_iter4,Hop10Rep1-14,10,1,14,1024,4,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,4,182,0.177734375,0,13067780,12893881,173899,0,0.195151,0.077209,0,0.767408,0,0,0.034753,0.183701,1.258222,8.129197,358308.835165,271290.515625,10283,10283
Hop10Rep1-15_tdg_excess_gamma25_normal_td_dijkstra_iter0,Hop10Rep1-15,10,1,15,1024,0,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,0,58,0.056640625,0,19115140,18210641,904499,0.101072,0.346884,0.097342,0,0.518713,0,0,0.012702,0.308882,1.385595,1.385595,2265137.25862,923908.845703,10937,10937
Hop10Rep1-15_tdg_excess_gamma25_normal_td_dijkstra_iter1,Hop10Rep1-15,10,1,15,1024,1,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,1,72,0.0703125,0,18210641,17866638,344003,0,0.307415,0.090995,0,0.551861,0,0,0.012875,0.296833,1.259979,2.645574,1618672.5,809466.613281,10978,10978
Hop10Rep1-15_tdg_excess_gamma25_normal_td_dijkstra_iter2,Hop10Rep1-15,10,1,15,1024,2,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,2,90,0.087890625,0,17866638,17527423,339215,0,0.295493,0.093704,0,0.62555,0,0,0.02147,0.275483,1.3117,3.957274,1194747.11111,748513.452148,11085,11085
Hop10Rep1-15_tdg_excess_gamma25_normal_td_dijkstra_iter3,Hop10Rep1-15,10,1,15,1024,3,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,3,76,0.07421875,0,17527423,17215661,311762,0,0.274647,0.088878,0,0.505709,0,0,0.01771,0.26512,1.152064,5.109338,1238958.63158,698787.195312,11168,11168
Hop10Rep1-15_tdg_excess_gamma25_normal_td_dijkstra_iter4,Hop10Rep1-15,10,1,15,1024,4,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,4,76,0.07421875,0,17215661,17078397,137264,0,0.26845,0.090729,0,0.492417,0,0,0.017067,0.259246,1.127909,6.237247,1008978.77632,677018.763672,11302,11302
Hop10Rep1-15_tdg_excess_gamma50_normal_td_dijkstra_iter0,Hop10Rep1-15,10,1,15,1024,0,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,0,142,0.138671875,0,19115140,17977177,1137963,0.101072,0.340309,0.09728,0,1.114709,0,0,0.030723,0.292297,1.97639,1.97639,1998919.8662,923908.845703,10937,10937
Hop10Rep1-15_tdg_excess_gamma50_normal_td_dijkstra_iter1,Hop10Rep1-15,10,1,15,1024,1,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,1,203,0.1982421875,0,17977177,17370521,606656,0,0.286548,0.090083,0,1.264535,0,0,0.038073,0.274603,1.953842,3.930232,1148279.24631,756786.335938,11071,11071
Hop10Rep1-15_tdg_excess_gamma50_normal_td_dijkstra_iter2,Hop10Rep1-15,10,1,15,1024,2,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,2,131,0.1279296875,0,17370521,17086505,284016,0,0.271926,0.089234,0,0.808993,0,0,0.02542,0.271845,1.467418,5.39765,1347500.23664,697515.266602,11221,11221
Hop10Rep1-15_tdg_excess_gamma50_normal_td_dijkstra_iter3,Hop10Rep1-15,10,1,15,1024,3,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,3,136,0.1328125,0,17086505,16882439,204066,0,0.269562,0.089278,0,0.82354,0,0,0.027067,0.270228,1.479675,6.877325,1205720.58088,697292.754883,11281,11281
Hop10Rep1-15_tdg_excess_gamma50_normal_td_dijkstra_iter4,Hop10Rep1-15,10,1,15,1024,4,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,4,150,0.146484375,0,16882439,16607900,274539,0,0.269607,0.090812,0,0.867928,0,0,0.030071,0.261524,1.519942,8.397267,1043785.85333,672296.623047,11372,11372
Hop10Rep1-16_tdg_excess_gamma25_normal_td_dijkstra_iter0,Hop10Rep1-16,10,1,16,1024,0,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,0,50,0.048828125,0,15597648,15006049,591599,0.107683,0.256375,0.080511,0,0.33924,0,0,0.009701,0.25099,1.0445,1.0445,1184213.56,680319.885742,9939,9939
Hop10Rep1-16_tdg_excess_gamma25_normal_td_dijkstra_iter1,Hop10Rep1-16,10,1,16,1024,1,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,1,104,0.1015625,0,15006049,13907848,1098201,0,0.248194,0.080619,0,0.621347,0,0,0.020799,0.227927,1.198886,2.243386,1078756.875,642982.907227,10042,10042
Hop10Rep1-16_tdg_excess_gamma25_normal_td_dijkstra_iter2,Hop10Rep1-16,10,1,16,1024,2,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,2,97,0.0947265625,0,13907848,13422903,484945,0,0.223382,0.08094,0,0.517112,0,0,0.018893,0.199649,1.039976,3.283362,948396.546392,495730.912109,10171,10171
Hop10Rep1-16_tdg_excess_gamma25_normal_td_dijkstra_iter3,Hop10Rep1-16,10,1,16,1024,3,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,3,102,0.099609375,0,13422903,12730226,692677,0,0.201723,0.078299,0,0.480216,0,0,0.023776,0.191361,0.975375,4.258737,610211.04902,364876.245117,10323,10323
Hop10Rep1-16_tdg_excess_gamma25_normal_td_dijkstra_iter4,Hop10Rep1-16,10,1,16,1024,4,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,4,74,0.072265625,0,12730226,12457663,272563,0,0.187692,0.077969,0,0.342436,0,0,0.017165,0.187838,0.8131,5.071837,451676.135135,282041.225586,10446,10446
Hop10Rep1-16_tdg_excess_gamma50_normal_td_dijkstra_iter0,Hop10Rep1-16,10,1,16,1024,0,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,0,202,0.197265625,0,15597648,13744051,1853597,0.107683,0.255163,0.083904,0,1.154627,0,0,0.034576,0.21552,1.851473,1.851473,1083852.82673,680319.885742,9939,9939
Hop10Rep1-16_tdg_excess_gamma50_normal_td_dijkstra_iter1,Hop10Rep1-16,10,1,16,1024,1,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,1,217,0.2119140625,0,13744051,12856713,887338,0,0.215933,0.078159,0,0.972177,0,0,0.038179,0.190553,1.495001,3.346474,677607.723502,430189.600586,10279,10279
Hop10Rep1-16_tdg_excess_gamma50_normal_td_dijkstra_iter2,Hop10Rep1-16,10,1,16,1024,2,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,2,167,0.1630859375,0,12856713,12178132,678581,0,0.192085,0.077034,0,0.704785,0,0,0.029314,0.18582,1.189038,4.535512,435546.598802,283724.487305,10553,10553
Hop10Rep1-16_tdg_excess_gamma50_normal_td_dijkstra_iter3,Hop10Rep1-16,10,1,16,1024,3,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,3,87,0.0849609375,0,12178132,12068872,109260,0,0.182446,0.078062,0,0.37756,0,0,0.01971,0.180893,0.838671,5.374183,392780.344828,231346.52832,10440,10440
Hop10Rep1-16_tdg_excess_gamma50_normal_td_dijkstra_iter4,Hop10Rep1-16,10,1,16,1024,4,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,4,106,0.103515625,0,12068872,11816345,252527,0,0.178191,0.074572,0,0.43686,0,0,0.024564,0.171586,0.885773,6.259956,356367.754717,216187.869141,10542,10542
Hop10Rep1-17_tdg_excess_gamma25_normal_td_dijkstra_iter0,Hop10Rep1-17,10,1,17,1024,0,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,0,90,0.087890625,0,24413857,23155282,1258575,0.104492,0.446831,0.121554,0,0.961501,0,0,0.016864,0.410477,2.061719,2.061719,2702180.57778,1206964.02539,13310,13310
Hop10Rep1-17_tdg_excess_gamma25_normal_td_dijkstra_iter1,Hop10Rep1-17,10,1,17,1024,1,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,1,100,0.09765625,0,23155282,22306285,848997,0,0.408082,0.120725,0,0.945494,0,0,0.02011,0.362575,1.856986,3.918705,2183620.05,1123975.80957,13703,13703
Hop10Rep1-17_tdg_excess_gamma25_normal_td_dijkstra_iter2,Hop10Rep1-17,10,1,17,1024,2,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,2,99,0.0966796875,0,22306285,21917606,388679,0,0.375082,0.119491,0,0.818718,0,0,0.022561,0.346148,1.682,5.600705,1688606.29293,965693.926758,14065,14065
Hop10Rep1-17_tdg_excess_gamma25_normal_td_dijkstra_iter3,Hop10Rep1-17,10,1,17,1024,3,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,3,98,0.095703125,0,21917606,21704855,212751,0,0.342899,0.117091,0,0.755269,0,0,0.0197,0.337607,1.572566,7.173271,1350316.73469,897587.082031,14312,14312
Hop10Rep1-17_tdg_excess_gamma25_normal_td_dijkstra_iter4,Hop10Rep1-17,10,1,17,1024,4,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,4,89,0.0869140625,0,21704855,21381489,323366,0,0.337442,0.118968,0,0.680504,0,0,0.018465,0.33858,1.493959,8.66723,1321966.82022,906182.169922,14519,14519
Hop10Rep1-17_tdg_excess_gamma50_normal_td_dijkstra_iter0,Hop10Rep1-17,10,1,17,1024,0,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,0,226,0.220703125,0,24413857,22603976,1809881,0.104492,0.444415,0.12307,0,2.074536,0,0,0.038639,0.362498,3.14765,3.14765,2257818.79204,1206964.02539,13310,13310
Hop10Rep1-17_tdg_excess_gamma50_normal_td_dijkstra_iter1,Hop10Rep1-17,10,1,17,1024,1,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,1,153,0.1494140625,0,22603976,21924601,679375,0,0.357793,0.117114,0,1.229189,0,0,0.026232,0.358187,2.088515,5.236165,1640560.19608,965923.889648,14134,14134
Hop10Rep1-17_tdg_excess_gamma50_normal_td_dijkstra_iter2,Hop10Rep1-17,10,1,17,1024,2,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,2,205,0.2001953125,0,21924601,21175702,748899,0,0.356367,0.11753,0,1.481659,0,0,0.037342,0.327134,2.320032,7.556197,1357938.98049,951127.24707,14323,14323
Hop10Rep1-17_tdg_excess_gamma50_normal_td_dijkstra_iter3,Hop10Rep1-17,10,1,17,1024,3,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,3,86,0.083984375,0,21175702,21241293,-65591,0,0.325515,0.117741,0,0.635713,0,0,0.014888,0.348826,1.442683,8.99888,1388007.0814,877842.084961,14908,14908
Hop10Rep1-17_tdg_excess_gamma50_normal_td_dijkstra_iter4,Hop10Rep1-17,10,1,17,1024,4,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,4,158,0.154296875,0,21241293,21363330,-122037,0,0.344253,0.119448,0,1.151093,0,0,0.026765,0.344868,1.986427,10.985307,1415555.87342,933778.522461,14774,14774
Hop10Rep1-18_tdg_excess_gamma25_normal_td_dijkstra_iter0,Hop10Rep1-18,10,1,18,1024,0,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,0,112,0.109375,0,25970157,25087434,882723,0.103289,0.575125,0.111367,0,1.484697,0,0,0.021882,0.55327,2.84963,2.84963,2635443.79464,1593214.4873,9150,9150
Hop10Rep1-18_tdg_excess_gamma25_normal_td_dijkstra_iter1,Hop10Rep1-18,10,1,18,1024,1,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,1,112,0.109375,0,25087434,24561215,526219,0,0.561931,0.112429,0,1.430081,0,0,0.020529,0.564501,2.689471,5.539101,2398979.60714,1560524.38574,9206,9206
Hop10Rep1-18_tdg_excess_gamma25_normal_td_dijkstra_iter2,Hop10Rep1-18,10,1,18,1024,2,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,2,117,0.1142578125,0,24561215,24341905,219310,0,0.556839,0.10994,0,1.490775,0,0,0.022061,0.557694,2.737309,8.27641,2401216.78632,1572058.45996,9254,9254
Hop10Rep1-18_tdg_excess_gamma25_normal_td_dijkstra_iter3,Hop10Rep1-18,10,1,18,1024,3,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,3,115,0.1123046875,0,24341905,24233801,108104,0,0.556568,0.111944,0,1.508057,0,0,0.021091,0.548717,2.746377,11.022787,2415182.6087,1560546.91016,9288,9288
Hop10Rep1-18_tdg_excess_gamma25_normal_td_dijkstra_iter4,Hop10Rep1-18,10,1,18,1024,4,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,4,112,0.109375,0,24233801,24273579,-39778,0,0.549962,0.121518,0,1.426271,0,0,0.021587,0.548154,2.667492,13.690279,2380344.05357,1538317.84863,9268,9268
Hop10Rep1-18_tdg_excess_gamma50_normal_td_dijkstra_iter0,Hop10Rep1-18,10,1,18,1024,0,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,0,257,0.2509765625,0,25970157,24312975,1657182,0.103289,0.57325,0.111151,0,2.969351,0,0,0.042707,0.540907,4.340655,4.340655,2429682.33852,1593214.4873,9150,9150
Hop10Rep1-18_tdg_excess_gamma50_normal_td_dijkstra_iter1,Hop10Rep1-18,10,1,18,1024,1,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,1,250,0.244140625,0,24312975,24050693,262282,0,0.542465,0.110866,0,2.789702,0,0,0.040535,0.54453,4.028098,8.368753,2192548.476,1526336.74414,9272,9272
Hop10Rep1-18_tdg_excess_gamma50_normal_td_dijkstra_iter2,Hop10Rep1-18,10,1,18,1024,2,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,2,231,0.2255859375,0,24050693,23928294,122399,0,0.544867,0.109378,0,2.598467,0,0,0.035213,0.540309,3.828234,12.196987,2239883.21212,1550107.01562,9358,9358
Hop10Rep1-18_tdg_excess_gamma50_normal_td_dijkstra_iter3,Hop10Rep1-18,10,1,18,1024,3,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,3,227,0.2216796875,0,23928294,24072858,-144564,0,0.541599,0.109336,0,2.541537,0,0,0.03614,0.53661,3.765222,15.962209,2230862.81498,1536325.99805,9360,9360
Hop10Rep1-18_tdg_excess_gamma50_normal_td_dijkstra_iter4,Hop10Rep1-18,10,1,18,1024,4,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,4,231,0.2255859375,0,24072858,23933261,139597,0,0.53905,0.108943,0,2.541951,0,0,0.036847,0.536361,3.763152,19.725361,2201210.08225,1531106.89062,9355,9355
Hop10Rep1-19_tdg_excess_gamma25_normal_td_dijkstra_iter0,Hop10Rep1-19,10,1,19,1024,0,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,0,106,0.103515625,0,18471203,17587794,883409,0.09784,0.271897,0.085672,0,0.702117,0,0,0.021972,0.232507,1.412005,1.412005,1244790.66981,686346.414062,10398,10398
Hop10Rep1-19_tdg_excess_gamma25_normal_td_dijkstra_iter1,Hop10Rep1-19,10,1,19,1024,1,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,1,103,0.1005859375,0,17587794,16889126,698668,0,0.233221,0.081478,0,0.566517,0,0,0.02142,0.215514,1.11815,2.530155,877367.543689,561258.183594,10437,10437
Hop10Rep1-19_tdg_excess_gamma25_normal_td_dijkstra_iter2,Hop10Rep1-19,10,1,19,1024,2,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,2,63,0.0615234375,0,16889126,16510421,378705,0,0.213692,0.081534,0,0.330283,0,0,0.013952,0.213447,0.852908,3.383063,843776.714286,509609.574219,10544,10544
Hop10Rep1-19_tdg_excess_gamma25_normal_td_dijkstra_iter3,Hop10Rep1-19,10,1,19,1024,3,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,3,93,0.0908203125,0,16510421,15994675,515746,0,0.213572,0.080864,0,0.459616,0,0,0.020158,0.21378,0.98799,4.371053,658298.505376,497652.387695,10585,10585
Hop10Rep1-19_tdg_excess_gamma25_normal_td_dijkstra_iter4,Hop10Rep1-19,10,1,19,1024,4,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,4,85,0.0830078125,0,15994675,15949447,45228,0,0.207749,0.082068,0,0.416738,0,0,0.017602,0.20468,0.928837,5.29989,689459.423529,499445.223633,10695,10695
Hop10Rep1-19_tdg_excess_gamma50_normal_td_dijkstra_iter0,Hop10Rep1-19,10,1,19,1024,0,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,0,233,0.2275390625,0,18471203,17085007,1386196,0.09784,0.269808,0.087458,0,1.351389,0,0,0.045543,0.227311,2.079349,2.079349,1138168.6824,686346.414062,10398,10398
Hop10Rep1-19_tdg_excess_gamma50_normal_td_dijkstra_iter1,Hop10Rep1-19,10,1,19,1024,1,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,1,146,0.142578125,0,17085007,16526708,558299,0,0.229088,0.082404,0,0.742518,0,0,0.02701,0.215544,1.296564,3.375913,989131.746575,561641.005859,10529,10529
Hop10Rep1-19_tdg_excess_gamma50_normal_td_dijkstra_iter2,Hop10Rep1-19,10,1,19,1024,2,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,2,217,0.2119140625,0,16526708,16393101,133607,0,0.213815,0.081025,0,0.985797,0,0,0.038319,0.21509,1.534046,4.909959,711328.35023,521278.954102,10636,10636
Hop10Rep1-19_tdg_excess_gamma50_normal_td_dijkstra_iter3,Hop10Rep1-19,10,1,19,1024,3,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,3,141,0.1376953125,0,16393101,15870573,522528,0,0.215036,0.081802,0,0.667315,0,0,0.026318,0.212596,1.203067,6.113026,817740.992908,527514.65918,10915,10915
Hop10Rep1-19_tdg_excess_gamma50_normal_td_dijkstra_iter4,Hop10Rep1-19,10,1,19,1024,4,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,4,197,0.1923828125,0,15870573,15744156,126417,0,0.209748,0.080604,0,0.887433,0,0,0.03399,0.206552,1.418327,7.531353,650949.720812,506149.411133,10915,10915
Hop10Rep2-0_tdg_excess_gamma25_normal_td_dijkstra_iter0,Hop10Rep2-0,10,2,0,2048,0,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,0,240,0.1171875,0,66208060,64492008,1716052,0.205373,1.409193,0.302003,0,7.921923,0,0,0.049074,1.366287,11.253853,11.253853,2597226.61667,1561684.8335,27959,27959
Hop10Rep2-0_tdg_excess_gamma25_normal_td_dijkstra_iter1,Hop10Rep2-0,10,2,0,2048,1,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,1,258,0.1259765625,0,64492008,63562093,929915,0,1.398887,0.312293,0,8.073252,0,0,0.052723,1.27993,11.117085,22.370938,2451850.05039,1709438.65967,29493,29493
Hop10Rep2-0_tdg_excess_gamma25_normal_td_dijkstra_iter2,Hop10Rep2-0,10,2,0,2048,2,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,2,244,0.119140625,0,63562093,62341593,1220500,0,1.262202,0.30742,0,7.067312,0,0,0.049834,1.220845,9.907613,32.278551,2313075.13525,1676228.44873,31036,31036
Hop10Rep2-0_tdg_excess_gamma25_normal_td_dijkstra_iter3,Hop10Rep2-0,10,2,0,2048,3,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,3,234,0.1142578125,0,62341593,61874405,467188,0,1.220521,0.303696,0,6.487156,0,0,0.04381,1.262417,9.3176,41.596151,2359457.32479,1641602.03906,32033,32033
Hop10Rep2-0_tdg_excess_gamma25_normal_td_dijkstra_iter4,Hop10Rep2-0,10,2,0,2048,4,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,4,161,0.07861328125,0,61874405,62053518,-179113,0,1.22674,0.310287,0,4.564424,0,0,0.028814,1.219193,7.349458,48.945609,3007669.65839,1671491.38135,32400,32400
Hop10Rep2-0_tdg_excess_gamma50_normal_td_dijkstra_iter0,Hop10Rep2-0,10,2,0,2048,0,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,0,556,0.271484375,0,66208060,64361887,1846173,0.205373,1.428989,0.306902,0,16.247517,0,0,0.094836,1.315504,19.599121,19.599121,2249092.64568,1561684.8335,27959,27959
Hop10Rep2-0_tdg_excess_gamma50_normal_td_dijkstra_iter1,Hop10Rep2-0,10,2,0,2048,1,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,1,399,0.19482421875,0,64361887,62701398,1660489,0,1.320582,0.308348,0,11.150305,0,0,0.071776,1.289445,14.140456,33.739577,2660324.53383,1802286.34082,31011,31011
Hop10Rep2-0_tdg_excess_gamma50_normal_td_dijkstra_iter2,Hop10Rep2-0,10,2,0,2048,2,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,2,467,0.22802734375,0,62701398,61291891,1409507,0,1.288043,0.307181,0,12.357708,0,0,0.083585,1.32688,15.363397,49.102974,2575564.62313,1731957.7793,31586,31586
Hop10Rep2-0_tdg_excess_gamma50_normal_td_dijkstra_iter3,Hop10Rep2-0,10,2,0,2048,3,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,3,354,0.1728515625,0,61291891,61149886,142005,0,1.27961,0.321881,0,9.684313,0,0,0.069545,1.224801,12.58015,61.683124,2952114.51977,1799887.76807,33373,33373
Hop10Rep2-0_tdg_excess_gamma50_normal_td_dijkstra_iter4,Hop10Rep2-0,10,2,0,2048,4,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,4,333,0.16259765625,0,61149886,61167168,-17282,0,1.220575,0.31379,0,8.720978,0,0,0.053156,1.264191,11.57269,73.255814,2478735.47147,1680224.80469,33370,33370
Hop10Rep2-1_tdg_excess_gamma25_normal_td_dijkstra_iter0,Hop10Rep2-1,10,2,1,2048,0,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,0,149,0.07275390625,0,48635891,45235777,3400114,0.195181,0.975053,0.205503,0,3.458902,0,0,0.027884,0.800851,5.663374,5.663374,3430609.61074,1292575.6582,18843,18843
Hop10Rep2-1_tdg_excess_gamma25_normal_td_dijkstra_iter1,Hop10Rep2-1,10,2,1,2048,1,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,1,164,0.080078125,0,45235777,42986567,2249210,0,0.798529,0.190179,0,3.119036,0,0,0.029087,0.708974,4.845805,10.509179,2324751.20732,1066908.25342,18741,18741
Hop10Rep2-1_tdg_excess_gamma25_normal_td_dijkstra_iter2,Hop10Rep2-1,10,2,1,2048,2,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,2,159,0.07763671875,0,42986567,40788328,2198239,0,0.702803,0.176949,0,2.605017,0,0,0.031437,0.644422,4.160628,14.669807,1859261.38365,928960.166992,18621,18621
Hop10Rep2-1_tdg_excess_gamma25_normal_td_dijkstra_iter3,Hop10Rep2-1,10,2,1,2048,3,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,3,169,0.08251953125,0,40788328,39573620,1214708,0,0.640251,0.167515,0,2.529297,0,0,0.034118,0.640777,4.011958,18.681765,1396530.07101,829101.997559,18295,18295
Hop10Rep2-1_tdg_excess_gamma25_normal_td_dijkstra_iter4,Hop10Rep2-1,10,2,1,2048,4,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,4,159,0.07763671875,0,39573620,38346578,1227042,0,0.631758,0.167668,0,2.346617,0,0,0.027252,0.623949,3.797244,22.479009,1267721.79874,813734.68457,18075,18075
Hop10Rep2-1_tdg_excess_gamma50_normal_td_dijkstra_iter0,Hop10Rep2-1,10,2,1,2048,0,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,0,376,0.18359375,0,48635891,41832461,6803430,0.195181,0.975356,0.21118,0,7.68097,0,0,0.066542,0.704702,9.833931,9.833931,2753976.22074,1292575.6582,18843,18843
Hop10Rep2-1_tdg_excess_gamma50_normal_td_dijkstra_iter1,Hop10Rep2-1,10,2,1,2048,1,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,1,383,0.18701171875,0,41832461,38840122,2992339,0,0.711897,0.175069,0,5.498634,0,0,0.066088,0.632278,7.083966,16.917897,1495479.2376,889265.540039,18472,18472
Hop10Rep2-1_tdg_excess_gamma50_normal_td_dijkstra_iter2,Hop10Rep2-1,10,2,1,2048,2,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,2,370,0.1806640625,0,38840122,36799269,2040853,0,0.628502,0.163314,0,4.891008,0,0,0.059264,0.657371,6.399459,23.317356,1173212.93514,798710.145508,17879,17879
Hop10Rep2-1_tdg_excess_gamma50_normal_td_dijkstra_iter3,Hop10Rep2-1,10,2,1,2048,3,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,3,321,0.15673828125,0,36799269,35485108,1314161,0,0.655062,0.167625,0,4.504979,0,0,0.061735,0.653002,6.042403,29.359759,1529715.38941,871324.832031,18070,18070
Hop10Rep2-1_tdg_excess_gamma50_normal_td_dijkstra_iter4,Hop10Rep2-1,10,2,1,2048,4,tdg_excess,anchor_important,-1,50,normal_td_dijkstra,0,4,340,0.166015625,0,35485108,34980750,504358,0,0.647213,0.16584,0,4.652911,0,0,0.06355,0.635953,6.165467,35.525226,1471939.63529,876425.044434,17981,17981
Hop10Rep2-2_tdg_excess_gamma25_normal_td_dijkstra_iter0,Hop10Rep2-2,10,2,2,2048,0,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,0,257,0.12548828125,0,76065730,71362809,4702921,0.185506,1.954411,0.328328,0,12.226123,0,0,0.042891,1.728023,16.465282,16.465282,4337733.70428,2180439.46826,22037,22037
Hop10Rep2-2_tdg_excess_gamma25_normal_td_dijkstra_iter1,Hop10Rep2-2,10,2,2,2048,1,tdg_excess,anchor_important,-1,25,normal_td_dijkstra,0,1,302,0.1474609375,0,71362809,69161192,2201617,0,1.704287,0.30488,0,12.060082,0,0,0.05319,1.731443,15.853882,32.319164,3327926.27483,2037053.00244,23123,23123
