hop,rep,gamma,removal_mode,selection_method,baseline_fraction,rows,win_rate,mean_value_vs_baseline,median_value_vs_baseline,mean_pct_vs_baseline_reduction,mean_pct_of_total_before,mean_tdg_selection_sec,mean_baseline_select_sec,mean_time_extra_vs_baseline_sec,mean_tdg_selected_fraction,mean_baseline_selected_fraction,avg_tt_win_rate,mean_avg_query_tt_value_vs_baseline,median_avg_query_tt_value_vs_baseline,mean_pct_avg_query_tt_vs_baseline,mean_tdg_remaining_avg_query_tt,mean_baseline_remaining_avg_query_tt
10,4,75,all_nodes,random,10,20,1.0,92240300.2,92180785.5,592.141432784075,68.79577481668176,2.25232055,0.00041995,2.2519006,0.689111328125,0.099853515625,1.0,11383.353013154152,11920.494673134792,35.892309574310886,20783.743976268142,32167.09698942229
10,4,75,all_nodes,random,30,20,1.0,61651388.9,61846475.5,133.75556139614338,45.968542401738475,2.25232055,0.0006168,2.25170375,0.689111328125,0.2998046875,1.0,9903.55564018932,10112.27245749121,32.803807721382064,20783.743976268142,30687.299616457465
10,4,75,anchor_important,most_delayed,10,20,1.0,84369108.45,86170501.5,356.6518209665138,62.862601860965015,2.2770204499999998,0.0017604499999999998,2.2752600000000003,0.6904296875,0.099853515625,1.0,9232.069054487942,9825.805323372046,31.250170373191416,20763.40999351857,29995.47904800651
10,4,75,anchor_important,most_delayed,30,20,1.0,46315755.85,47311404.5,74.7219357154107,34.385109329134174,2.2770204499999998,0.0019450499999999998,2.2750754,0.6904296875,0.2998046875,1.0,4529.469591558141,4981.794001025291,18.227184556285874,20763.40999351857,25292.87958507671
10,4,75,anchor_important,random,10,20,1.0,92375863.8,92363545.0,592.921595475581,68.89453859224835,2.2770204499999998,0.00041995,2.2766005,0.6904296875,0.099853515625,1.0,11403.686995903725,11767.269186022428,35.95690706545764,20763.40999351857,32167.09698942229
10,4,75,anchor_important,random,30,20,1.0,61786952.5,61754255.0,134.0249709068805,46.06730617730507,2.2770204499999998,0.0006168,2.27640365,0.6904296875,0.2998046875,1.0,9923.889622938894,10185.440985639423,32.877595730096616,20763.40999351857,30687.299616457465
10,4,75,congestion_important,most_delayed,10,20,1.0,85066164.3,91049208.5,359.67672819643957,63.507497051082055,2.2872612,0.0017604499999999998,2.2855007499999997,0.7435791015625,0.099853515625,1.0,7579.251012972403,8661.691418114993,25.491856498027925,22416.228035034106,29995.47904800651
10,4,75,congestion_important,most_delayed,30,20,0.9,47012811.7,54707054.0,75.97389492209797,35.03000451925122,2.2872612,0.0019450499999999998,2.28531615,0.7435791015625,0.2998046875,0.8,2876.651550042602,3672.1049660452427,11.328473535789731,22416.228035034106,25292.87958507671
10,4,75,congestion_important,random,10,20,1.0,93072919.65,98917984.5,597.4137584821949,69.53943378236539,2.2872612,0.00041995,2.28684125,0.7435791015625,0.099853515625,1.0,9750.868954388188,10905.064915377377,30.610095578430958,22416.228035034106,32167.09698942229
10,4,75,congestion_important,random,30,20,1.0,62484008.35,68825780.0,135.76059311321768,46.71220136742211,2.2872612,0.0006168,2.2866444,0.7435791015625,0.2998046875,1.0,8271.071581423355,8721.728929275345,27.251161220450122,22416.228035034106,30687.299616457465
20,1,25,all_nodes,most_delayed,10,20,0.7,2214482.35,4121988.0,32.40229302149297,5.317434582239888,0.44775964999999995,0.0004091,0.44735055,0.153125,0.099609375,0.6,239.90937883027453,814.5179174161422,0.7157641161578215,39575.40781205909,39815.31719088937
20,1,25,all_nodes,most_delayed,30,20,0.0,-9763225.6,-7029734.0,-49.309692009351416,-21.87918843792492,0.44775964999999995,0.00047065,0.44728900000000005,0.153125,0.2998046875,0.0,-5081.66373953469,-4424.313484045149,-15.07404218408927,39575.40781205909,34493.74407252441
20,1,25,all_nodes,random,10,20,0.75,3336105.7,5375604.5,58.78588306760632,7.928186688347549,0.44775964999999995,0.00011535,0.4476443,0.153125,0.099609375,0.75,1456.4206044268035,2281.2942206959888,3.7079051457620578,39575.40781205909,41031.8284164859
20,1,25,all_nodes,random,30,20,0.0,-8089812.0,-5470862.0,-44.22699126581308,-17.957053913224563,0.44775964999999995,0.00017305,0.4475866,0.153125,0.2998046875,0.0,-2747.7535582236715,-1946.591605178346,-7.393939347831003,39575.40781205909,36827.654253835426
20,1,25,anchor_important,most_delayed,10,20,0.6,1189033.7,2648216.5,19.97435375901825,3.5623376649967895,0.45739549999999995,0.0004091,0.4569864,0.140380859375,0.099609375,0.6,-57.20674359909426,342.15084775847754,0.12536153482688772,39872.52393448846,39815.31719088937
20,1,25,anchor_important,most_delayed,30,20,0.0,-10788674.25,-8732970.5,-53.842378700359404,-23.63428535516802,0.45739549999999995,0.00047065,0.45692484999999994,0.140380859375,0.2998046875,0.0,-5378.779861964059,-4390.386221776287,-15.727900606140008,39872.52393448846,34493.74407252441
20,1,25,anchor_important,random,10,20,0.65,2310657.05,4304877.0,45.72848323739063,6.173089771104452,0.45739549999999995,0.00011535,0.45728015,0.140380859375,0.099609375,0.7,1159.3044819974346,1696.0195223836981,3.116720477029113,39872.52393448846,41031.8284164859
20,1,25,anchor_important,random,30,20,0.0,-9115260.65,-5378025.0,-48.715076572129504,-19.712150830467657,0.45739549999999995,0.00017305,0.45722245,0.140380859375,0.2998046875,0.05,-3044.86968065304,-2054.5808406023225,-8.068708805851132,39872.52393448846,36827.654253835426
20,1,25,congestion_important,most_delayed,10,20,0.2,-2681607.15,-3884631.0,-33.912014278806666,-5.66624466259292,0.4170549,0.0004091,0.41664580000000007,0.077294921875,0.099609375,0.15,-1622.88166755543,-1797.640564004285,-4.008357235138051,41438.1988584448,39815.31719088937
20,1,25,congestion_important,most_delayed,30,20,0.0,-14659315.1,-15492340.5,-74.53466232654391,-32.86286768275773,0.4170549,0.00047065,0.41658425,0.077294921875,0.2998046875,0.0,-6944.454785920394,-6876.406028797137,-20.571920968630046,41438.1988584448,34493.74407252441
20,1,25,congestion_important,random,10,20,0.3,-1559983.8,-2687920.0,-20.638581513492454,-3.055492556485258,0.4170549,0.00011535,0.41693955000000005,0.077294921875,0.099609375,0.35,-406.3704419589012,-562.7735523697811,-0.8656076938812147,41438.1988584448,41031.8284164859
20,1,25,congestion_important,random,30,20,0.05,-12985901.5,-13842853.5,-71.81402647349827,-28.940733158057366,0.4170549,0.00017305,0.41688185000000005,0.077294921875,0.2998046875,0.0,-4610.544604609376,-4323.650337670113,-12.517700024475747,41438.1988584448,36827.654253835426
20,1,50,all_nodes,most_delayed,10,20,1.0,16799015.65,16196703.0,223.49448797297705,37.59221539856547,0.6076166,0.0004091,0.6072075,0.410107421875,0.099609375,1.0,6696.422786374113,6286.089415931367,16.533394944207053,33118.89440451526,39815.31719088937
20,1,50,all_nodes,most_delayed,30,20,1.0,4821307.7,4781004.0,23.88550672717406,10.395592378400666,0.6076166,0.00047065,0.60714595,0.410107421875,0.2998046875,0.85,1374.8496680091473,1157.4449113599076,3.345549014146542,33118.89440451526,34493.74407252441
20,1,50,all_nodes,random,10,20,1.0,17920639.0,17097620.0,284.6913027481933,40.20296750467314,0.6076166,0.00011535,0.60750125,0.410107421875,0.099609375,1.0,7912.934011970641,7449.066940515633,19.066594906908016,33118.89440451526,41031.8284164859
20,1,50,all_nodes,random,30,20,1.0,6494721.3,6111147.5,35.71216208174367,14.317726903101027,0.6076166,0.00017305,0.6074435499999999,0.410107421875,0.2998046875,1.0,3708.7598493201667,3228.878509136588,9.79189237579317,33118.89440451526,36827.654253835426
20,1,50,anchor_important,most_delayed,10,20,1.0,17829901.3,17496864.0,238.32656982952403,40.156735736981155,0.6307892500000001,0.0004091,0.63038015,0.432958984375,0.099609375,1.0,7255.181558173145,6733.513603539288,18.067639065274136,32560.135632716225,39815.31719088937
20,1,50,anchor_important,most_delayed,30,20,1.0,5852193.35,5541300.5,29.625942303897496,12.960112716816345,0.6307892500000001,0.00047065,0.6303186000000001,0.432958984375,0.2998046875,0.9,1933.608439808181,1628.0691707917922,5.15283034433825,32560.135632716225,34493.74407252441
20,1,50,anchor_important,random,10,20,1.0,18951524.65,18056789.5,302.6684213350464,42.767487843088816,0.6307892500000001,0.00011535,0.6306739,0.432958984375,0.099609375,1.0,8471.692783769675,7588.096067993731,20.540791739485936,32560.135632716225,41031.8284164859
20,1,50,anchor_important,random,30,20,1.0,7525606.95,7108733.5,42.10083787159863,16.88224724151671,0.6307892500000001,0.00017305,0.6306162,0.432958984375,0.2998046875,1.0,4267.518621119199,3880.8940898490746,11.42655850781535,32560.135632716225,36827.654253835426
20,1,50,congestion_important,most_delayed,10,20,0.9,17138983.0,17880063.5,231.3055172376162,39.33739558708179,0.6175204,0.0004091,0.6171113,0.45537109375,0.099609375,0.9,6309.213616060402,5861.61802492433,15.679240821362773,33506.103574828965,39815.31719088937
20,1,50,congestion_important,most_delayed,30,20,0.8,5161275.05,7660451.5,27.498658417446528,12.140772566916977,0.6175204,0.00047065,0.61704975,0.45537109375,0.2998046875,0.65,987.6404976954375,1177.005601501558,2.357888982193832,33506.103574828965,34493.74407252441
20,1,50,congestion_important,random,10,20,0.95,18260606.35,18868712.5,301.36890298795504,41.948147693189455,0.6175204,0.00011535,0.61740505,0.45537109375,0.099609375,0.95,7525.724841656932,6902.811625792008,18.17736125119098,33506.103574828965,41031.8284164859
20,1,50,congestion_important,random,30,20,0.8,6834688.65,8885735.5,40.937339918458996,16.06290709161734,0.6175204,0.00017305,0.61734735,0.45537109375,0.2998046875,0.8,3321.5506790064564,3485.8374830888515,8.752232650816783,33506.103574828965,36827.654253835426
20,1,75,all_nodes,most_delayed,10,20,1.0,27773346.7,27023608.0,370.546437948069,62.34117644154984,0.7513688000000001,0.0004091,0.7509597,0.666748046875,0.099609375,1.0,13470.379516509343,12465.077000351035,32.91367021289393,26344.937674380024,39815.31719088937
20,1,75,all_nodes,most_delayed,30,20,1.0,15795638.75,15084274.5,80.16739796868379,35.14455342138503,0.7513688000000001,0.00047065,0.75089815,0.666748046875,0.2998046875,1.0,8148.80639814438,6727.165940370307,22.38340467306393,26344.937674380024,34493.74407252441
20,1,75,all_nodes,random,10,20,1.0,28894970.05,27461568.0,459.5510559034221,64.9519285476575,0.7513688000000001,0.00011535,0.75125345,0.666748046875,0.099609375,1.0,14686.890742105874,14247.982941447539,34.96451909070809,26344.937674380024,41031.8284164859
20,1,75,all_nodes,random,30,20,1.0,17469052.35,16336651.5,97.37452117807626,39.06668794608539,0.7513688000000001,0.00017305,0.7511957499999999,0.666748046875,0.2998046875,1.0,10482.716579455398,9954.322972249762,27.536356753587206,26344.937674380024,36827.654253835426
20,1,75,anchor_important,most_delayed,10,20,1.0,28410401.45,27855745.0,380.14595395781066,63.96654751030246,0.7750828000000001,0.0004091,0.7746736999999999,0.68759765625,0.099609375,1.0,13824.279756880835,12925.36579337789,33.951210605243254,25991.037434008536,39815.31719088937
20,1,75,anchor_important,most_delayed,30,20,1.0,16432693.5,15774463.0,83.86296749210494,36.769924490137655,0.7750828000000001,0.00047065,0.77461215,0.68759765625,0.2998046875,1.0,8502.706638515869,7122.231520951793,23.594684129951812,25991.037434008536,34493.74407252441
20,1,75,anchor_important,random,10,20,1.0,29532024.8,28151756.5,471.2084406798079,66.57729961641013,0.7750828000000001,0.00011535,0.77496745,0.68759765625,0.099609375,1.0,15040.790982477361,14419.136462559298,35.95126627903598,25991.037434008536,41031.8284164859
20,1,75,anchor_important,random,30,20,1.0,18106107.1,17024529.5,101.45158563257442,40.692059014838016,0.7750828000000001,0.00017305,0.77490975,0.68759765625,0.2998046875,1.0,10836.616819826888,10290.676918153635,28.631640477791723,25991.037434008536,36827.654253835426
20,1,75,congestion_important,most_delayed,10,20,1.0,30455071.1,29943966.0,408.23698992066153,68.73741388791419,0.78592025,0.0004091,0.78551115,0.766064453125,0.099609375,1.0,13916.7265590114,12511.407536675275,34.06131395787897,25898.59063187797,39815.31719088937
20,1,75,congestion_important,most_delayed,30,20,1.0,18477363.15,17699681.5,94.6310449104063,41.54079086774937,0.78592025,0.00047065,0.7854496,0.766064453125,0.2998046875,1.0,8595.153440646436,7076.669045026103,23.669553814084658,25898.59063187797,34493.74407252441
20,1,75,congestion_important,random,10,20,1.0,31576694.45,30184888.5,504.91290762325906,71.34816599402184,0.78592025,0.00011535,0.7858049,0.766064453125,0.099609375,1.0,15133.237784607929,14035.387019110696,36.05266522982871,25898.59063187797,41031.8284164859
20,1,75,congestion_important,random,30,20,1.0,20150776.75,19057661.5,113.34446465228265,45.462925392449726,0.78592025,0.00017305,0.7857472,0.766064453125,0.2998046875,1.0,10929.063621957455,9786.699031079104,28.745061887450408,25898.59063187797,36827.654253835426
20,2,25,all_nodes,most_delayed,10,20,0.6,2966679.65,8720432.5,15.048462680363741,2.8616629985565165,1.16720365,0.0008565,1.16634715,0.1397705078125,0.099609375,0.5,-483.0828682670279,158.08827214960183,-0.6842861290156803,52720.28381729089,52237.20094902386
20,2,25,all_nodes,most_delayed,30,20,0.0,-28474811.45,-22238850.5,-56.515698542103564,-24.59780186527214,1.16720365,0.0009557,1.16624795,0.1397705078125,0.2998046875,0.0,-7473.48643235365,-7272.554434473008,-16.939738194357,52720.28381729089,45246.79738493724
20,2,25,all_nodes,random,10,20,0.7,7004223.65,12397842.0,46.76953468954434,6.430312168853133,1.16720365,0.0002185,1.16698515,0.1397705078125,0.099609375,0.7,1706.474615463992,2110.2127200113537,3.4423084358712424,52720.28381729089,54426.75843275488
20,2,25,all_nodes,random,30,20,0.0,-22224897.75,-14313901.0,-50.07674776916514,-19.207222305186214,1.16720365,0.00031055,1.1668931,0.1397705078125,0.2998046875,0.05,-3115.108677820875,-2572.8676638488287,-6.60934397709952,52720.28381729089,49605.17513947001
20,2,25,anchor_important,most_delayed,10,20,0.55,1426554.8,4880966.0,9.388681459381143,1.8073896332785373,1.1667004,0.0008565,1.1658439,0.13173828125,0.099609375,0.5,-664.6866774173031,-346.83189117858274,-0.9803341725608842,52901.88762644116,52237.20094902386
20,2,25,anchor_important,most_delayed,30,20,0.0,-30014936.3,-26981854.0,-58.65792663034406,-25.652075230550118,1.1667004,0.0009557,1.1657446999999999,0.13173828125,0.2998046875,0.0,-7655.090241503925,-7802.979997778581,-17.335510198295538,52901.88762644116,45246.79738493724
20,2,25,anchor_important,random,10,20,0.6,5464098.8,8870795.0,38.37639011683471,5.376038803575155,1.1667004,0.0002185,1.1664819,0.13173828125,0.099609375,0.65,1524.870806313717,2177.28487264644,3.1711409631998406,52901.88762644116,54426.75843275488
20,2,25,anchor_important,random,30,20,0.0,-23765022.6,-20416209.0,-53.21874663173344,-20.261495670464193,1.1667004,0.00031055,1.16638985,0.13173828125,0.2998046875,0.05,-3296.7124869711506,-2729.177007675229,-6.896458711294038,52901.88762644116,49605.17513947001
20,2,25,congestion_important,most_delayed,10,20,0.1,-7082558.15,-11256214.0,-38.54749969953761,-6.073043667647233,1.0202149500000002,0.0008565,1.01935845,0.0832275390625,0.099609375,0.05,-2669.420598152513,-2951.487709830675,-5.212306706844756,54906.62154717637,52237.20094902386
20,2,25,congestion_important,most_delayed,30,20,0.05,-38524049.25,-43115689.5,-76.68641633570141,-33.53250853147589,1.0202149500000002,0.0009557,1.01925925,0.0832275390625,0.2998046875,0.0,-9659.824162239134,-9274.992338504218,-22.343810545841343,54906.62154717637,45246.79738493724
20,2,25,congestion_important,random,10,20,0.1,-3045014.15,-8485519.5,-18.5053551095421,-2.504394497350615,1.0202149500000002,0.0002185,1.01999645,0.0832275390625,0.099609375,0.15,-479.8631144214931,-683.144475384368,-0.8748354990167801,54906.62154717637,54426.75843275488
20,2,25,congestion_important,random,30,20,0.1,-32274135.55,-37455295.0,-72.68440815422622,-28.141928971389962,1.0202149500000002,0.00031055,1.0199044000000002,0.0832275390625,0.2998046875,0.05,-5301.44640770636,-5676.727777523098,-11.444220641833304,54906.62154717637,49605.17513947001
20,2,50,all_nodes,most_delayed,10,20,1.0,43872313.65,43006529.0,232.90337501408186,38.03619672587078,1.82906125,0.0008565,1.82820475,0.4228271484375,0.099609375,1.0,7642.809055769967,7941.1386535989,15.068320236031857,44594.391893253895,52237.20094902386
20,2,50,all_nodes,most_delayed,30,20,1.0,12430822.55,12559246.0,24.530509090232123,10.576731862042125,1.82906125,0.0009557,1.82810555,0.4228271484375,0.2998046875,0.7,652.4054916833459,577.4758112379677,1.4168713006774971,44594.391893253895,45246.79738493724
20,2,50,all_nodes,random,10,20,1.0,47909857.65,48556923.5,323.21536164886186,41.6048458961674,1.82906125,0.0002185,1.8288427500000002,0.4228271484375,0.099609375,1.0,9832.366539500987,10119.683822231054,18.53842265017956,44594.391893253895,54426.75843275488
20,2,50,all_nodes,random,30,20,1.0,18680736.25,17786896.5,41.985079486309054,15.967311422128049,1.82906125,0.00031055,1.8287507,0.4228271484375,0.2998046875,1.0,5010.7832462161205,4573.628969469002,10.142793503757108,44594.391893253895,49605.17513947001
20,2,50,anchor_important,most_delayed,10,20,1.0,45443691.25,45590856.0,241.81449750971996,39.590416629622965,1.8734923,0.0008565,1.8726358,0.437451171875,0.099609375,1.0,7970.1734808305655,8345.236287743843,15.910481711850053,44267.02746819329,52237.20094902386
20,2,50,anchor_important,most_delayed,30,20,1.0,14002200.15,13916028.5,27.952191715117046,12.130951765794311,1.8734923,0.0009557,1.8725366,0.437451171875,0.2998046875,0.7,979.7699167439445,681.0432385504137,2.424856734768539,44267.02746819329,45246.79738493724
20,2,50,anchor_important,random,10,20,1.0,49481235.25,49874351.0,334.5823444639391,43.15906579991959,1.8734923,0.0002185,1.8732738000000002,0.437451171875,0.099609375,1.0,10159.730964561586,10277.947136768304,19.33928621223422,44267.02746819329,54426.75843275488
20,2,50,anchor_important,random,30,20,1.0,20252113.85,19317235.0,45.84210989713624,17.521531325880236,1.8734923,0.00031055,1.87318175,0.437451171875,0.2998046875,1.0,5338.147671276719,5004.347807411821,11.058741938994263,44267.02746819329,49605.17513947001
20,2,50,congestion_important,most_delayed,10,20,0.55,15037923.05,1310687.5,91.39684779637572,16.033478623951616,1.3459536,0.0008565,1.3450970999999998,0.2649658203125,0.099609375,0.4,1759.250079640015,-1118.3635113971577,4.909646214784933,50477.95086938385,52237.20094902386
20,2,50,congestion_important,most_delayed,30,20,0.35,-16403568.05,-32627748.5,-27.09550333264776,-11.425986239877036,1.3459536,0.0009557,1.3449978999999999,0.2649658203125,0.2998046875,0.25,-5231.153484446607,-7715.102356294374,-10.405473550226114,50477.95086938385,45246.79738493724
20,2,50,congestion_important,random,10,20,0.6,19075467.05,5537040.5,143.64466866944417,19.602127794248236,1.3459536,0.0002185,1.3457351,0.2649658203125,0.099609375,0.85,3948.8075633710346,1008.2879190084168,8.803600887364698,50477.95086938385,54426.75843275488
20,2,50,congestion_important,random,30,20,0.35,-10153654.35,-25806317.5,-17.403498841669006,-6.035406679791111,1.3459536,0.00031055,1.34564305,0.2649658203125,0.2998046875,0.35,-872.7757299138326,-2829.4603199249323,-0.509465509294111,50477.95086938385,49605.17513947001
20,2,75,all_nodes,most_delayed,10,20,1.0,74339617.5,73480881.0,394.3677486147328,64.34819927168598,2.38809445,0.0008565,2.3872379500000003,0.6781494140625,0.099609375,1.0,18605.93587217513,18725.081119173574,35.94256039065754,33631.26507684873,52237.20094902386
20,2,75,all_nodes,most_delayed,30,20,1.0,42898126.4,42862391.5,84.80376790642029,36.88873440785733,2.38809445,0.0009557,2.38713875,0.6781494140625,0.2998046875,1.0,11615.53230808851,10974.297351077767,25.71539143020497,33631.26507684873,45246.79738493724
20,2,75,all_nodes,random,10,20,1.0,78377161.5,78836649.5,528.2477056946085,67.9168484419826,2.38809445,0.0002185,2.38787595,0.6781494140625,0.099609375,1.0,20795.49335590615,21623.61365713453,38.54204360776245,33631.26507684873,54426.75843275488
20,2,75,all_nodes,random,30,20,1.0,49148040.1,48732320.5,110.773606375594,42.27931396794325,2.38809445,0.00031055,2.3877839,0.6781494140625,0.2998046875,1.0,15973.910062621284,14509.875332831954,32.218014073732,33631.26507684873,49605.17513947001
20,2,75,anchor_important,most_delayed,10,20,1.0,75507842.5,75388845.5,400.6976091534867,65.44031039211085,2.43099175,0.0008565,2.43013525,0.6906494140625,0.099609375,1.0,19226.272527725338,19061.060690135353,37.224661463615604,33010.92842129852,52237.20094902386
20,2,75,anchor_important,most_delayed,30,20,1.0,44066351.4,43546160.5,87.21786724729782,37.98084552828219,2.43099175,0.0009557,2.43003605,0.6906494140625,0.2998046875,1.0,12235.868963638713,11310.447483392885,27.24051062761984,33010.92842129852,45246.79738493724
20,2,75,anchor_important,random,10,20,1.0,79545386.5,80456510.0,536.4372597773487,69.00895956240747,2.43099175,0.0002185,2.43077325,0.6906494140625,0.099609375,1.0,21415.830011456354,21959.59322809631,39.75945117558285,33010.92842129852,54426.75843275488
20,2,75,anchor_important,random,30,20,1.0,50316265.1,50003455.0,113.54590353621458,43.37142508836812,2.43099175,0.00031055,2.4306812,0.6906494140625,0.2998046875,1.0,16594.24671817149,14845.854903793734,33.572410551980205,33010.92842129852,49605.17513947001
20,2,75,congestion_important,most_delayed,10,20,0.9,45443701.4,42954216.0,249.91899724216486,41.03904593386567,1.9709694,0.0008565,1.9701129000000002,0.4927978515625,0.099609375,0.85,9852.09962450533,8639.435004437873,20.1887387830375,42385.10132451853,52237.20094902386
20,2,75,congestion_important,most_delayed,30,20,0.55,14002210.3,16083232.0,31.51924805341211,13.579581070037017,1.9709694,0.0009557,1.9700136999999998,0.4927978515625,0.2998046875,0.5,2861.696060418709,2403.3940041111327,7.276573727871018,42385.10132451853,45246.79738493724
20,2,75,congestion_important,random,10,20,0.95,49481245.4,46384592.0,342.6401383181711,44.60769510416229,1.9709694,0.0002185,1.9707508999999999,0.4927978515625,0.099609375,1.0,12041.65710823635,10078.594268485707,23.47373511174996,42385.10132451853,54426.75843275488
20,2,75,congestion_important,random,30,20,0.7,20252124.0,19997621.5,49.77978351011432,18.97016063012294,1.9709694,0.00031055,1.97065885,0.4927978515625,0.2998046875,0.75,7220.073814951483,5622.374666855081,15.571568108242513,42385.10132451853,49605.17513947001
20,4,25,all_nodes,most_delayed,10,20,0.4,208088.45,-5861703.0,0.047692533684073266,0.17123148756010945,2.4727009,0.00173835,2.4709625500000003,0.1239013671875,0.099853515625,0.2,-1502.1338836823656,-1886.7573038031005,-2.3322453751650247,64400.28457530157,62898.1506916192
20,4,25,all_nodes,most_delayed,30,20,0.0,-70783204.45,-78078754.0,-63.2284922890306,-25.961535337540063,2.4727009,0.0019299,2.470771,0.1239013671875,0.2998046875,0.0,-8293.524219653034,-8402.185709901281,-15.155875851974432,64400.28457530157,56106.76035564854
20,4,25,all_nodes,random,10,20,0.55,8961172.35,3130017.0,27.622598175712294,3.400738776358419,2.4727009,0.0004189500000000001,2.47228195,0.1239013671875,0.099853515625,0.65,871.905687784951,407.7105937250453,1.4169599750130284,64400.28457530157,65272.19026308652
20,4,25,all_nodes,random,30,20,0.0,-54235439.7,-61080207.5,-57.29694705665362,-19.889056544134547,2.4727009,0.0006191,2.4720818,0.1239013671875,0.2998046875,0.0,-2523.731768467537,-2351.1999619702256,-4.317027643104564,64400.28457530157,61876.55280683403
20,4,25,anchor_important,most_delayed,10,20,0.4,-2596243.6,-10000999.0,-4.059361258815864,-0.5574168198201377,2.48418285,0.00173835,2.4824445,0.11739501953125,0.099853515625,0.2,-1644.2935458017382,-1928.118942494515,-2.447912287388024,64542.44423742094,62898.1506916192
20,4,25,anchor_important,most_delayed,30,20,0.0,-73587536.5,-85554520.5,-64.88684906747889,-26.690183644920307,2.48418285,0.0019299,2.4822529500000003,0.11739501953125,0.2998046875,0.0,-8435.683881772407,-8404.53131895461,-15.28472096817437,64542.44423742094,56106.76035564854
20,4,25,anchor_important,random,10,20,0.5,6156840.3,-690521.5,21.920485240207828,2.672090468978172,2.48418285,0.0004189500000000001,2.4837639,0.11739501953125,0.099853515625,0.6,729.7460256655784,397.2903810400567,1.3061252105745729,64542.44423742094,65272.19026308652
20,4,25,anchor_important,random,30,20,0.0,-57039771.75,-68222891.0,-59.21998671285576,-20.617704851514794,2.48418285,0.0006191,2.48356375,0.11739501953125,0.2998046875,0.0,-2665.8914305869102,-2058.609938493617,-4.446316578261465,64542.44423742094,61876.55280683403
20,4,25,congestion_important,most_delayed,10,20,0.2,-11460745.6,-14182504.5,-30.412516226058592,-4.57109410811673,2.36796625,0.00173835,2.3662278999999997,0.0851318359375,0.099853515625,0.05,-2188.5078930120576,-2106.115662685377,-3.605946322059465,65086.65858463126,62898.1506916192
20,4,25,congestion_important,most_delayed,30,20,0.0,-82452038.5,-86731616.0,-74.52466216961598,-30.7038609332169,2.36796625,0.0019299,2.36603635,0.0851318359375,0.2998046875,0.0,-8979.898228982725,-8801.049101926514,-16.634951109614114,65086.65858463126,56106.76035564854
20,4,25,congestion_important,random,10,20,0.35,-2707661.7,-5449881.5,-11.279252333396737,-1.3415868193184204,2.36796625,0.0004189500000000001,2.3675473,0.0851318359375,0.099853515625,0.6,185.53167845525894,216.8724889919249,0.1945753758486287,65086.65858463126,65272.19026308652
20,4,25,congestion_important,random,30,20,0.0,-65904273.75,-70524933.0,-70.20055358228214,-24.631382139811386,2.36796625,0.0006191,2.3673471499999996,0.0851318359375,0.2998046875,0.0,-3210.1057777972296,-2815.980374853265,-5.664817112471006,65086.65858463126,61876.55280683403
20,4,50,all_nodes,most_delayed,10,20,1.0,89383106.4,94931397.0,219.44360621588368,33.03583724740175,4.1589053,0.00173835,4.15716695,0.4025146484375,0.099853515625,0.85,5006.452265280421,4896.417529786395,8.451941553874791,57891.698426338786,62898.1506916192
20,4,50,all_nodes,most_delayed,30,20,0.85,18391813.5,26003801.5,16.523614805668167,6.903070422301582,4.1589053,0.0019299,4.1569754,0.4025146484375,0.2998046875,0.25,-1784.938070690247,-1477.4051317624435,-2.8331298859906684,57891.698426338786,56106.76035564854
20,4,50,all_nodes,random,10,20,1.0,98136190.3,104451307.0,306.7765702799879,36.26534453620006,4.1589053,0.0004189500000000001,4.1584863499999996,0.4025146484375,0.099853515625,1.0,7380.4918367477385,7035.306987050379,11.792946653054953,57891.698426338786,65272.19026308652
20,4,50,all_nodes,random,30,20,0.85,34939578.25,41499146.0,36.50720233356339,12.975549215707096,4.1589053,0.0006191,4.1582862,0.4025146484375,0.2998046875,0.95,3984.8543804952496,4347.835017850062,6.833145296241071,57891.698426338786,61876.55280683403
20,4,50,anchor_important,most_delayed,10,20,0.95,82145859.8,96811646.0,200.55941088746673,30.022084134125897,4.1176322999999995,0.00173835,4.11589395,0.37945556640625,0.099853515625,0.75,4239.939453123249,3934.2764022092088,7.051524933231877,58658.21123849596,62898.1506916192
20,4,50,anchor_important,most_delayed,30,20,0.75,11154566.9,28848361.5,9.641977144731806,3.889317309025728,4.1176322999999995,0.0019299,4.1157024,0.37945556640625,0.2998046875,0.2,-2551.450882847419,-1892.9204102671974,-4.466741008524265,58658.21123849596,56106.76035564854
20,4,50,anchor_important,random,10,20,1.0,90898943.7,106565534.0,283.97491225082615,33.25159142292421,4.1176322999999995,0.0004189500000000001,4.11721335,0.37945556640625,0.099853515625,1.0,6613.979024590566,6615.954806239719,10.43789621462305,58658.21123849596,65272.19026308652
20,4,50,anchor_important,random,30,20,0.75,27702331.65,44709207.0,28.664058903934897,9.961796102431242,4.1176322999999995,0.0006191,4.117013200000001,0.37945556640625,0.2998046875,0.85,3218.3415683380776,4225.2058968406745,5.347753666067964,58658.21123849596,61876.55280683403
20,4,50,congestion_important,most_delayed,10,20,0.9,58674036.2,45461146.5,141.56649798480257,21.78630151893585,3.6845869,0.00173835,3.68284855,0.31392822265625,0.099853515625,0.7,2809.1419927410784,699.52161566215,4.842531896753774,60089.008698878126,62898.1506916192
